Sale_id,Customer_id,Car_id,Salesperson_id,Branch_id,Sale_date,Sale_price,Discount_given,Financing_id
1799,843,6,6,1,2024-09-01,762770.25,27229.75,15
1800,1169,14,2,1,2022-05-25,1051242.85,28757.15,NULL
1801,1028,74,4,1,2023-02-18,776823.77,3176.23,NULL
1802,918,35,24,3,2022-10-16,2359544.44,90455.56,NULL
1803,837,67,20,3,2024-10-14,2125213.82,74786.18,NULL
1804,786,21,48,6,2022-06-05,1779924.92,120075.08,20
1805,35,64,28,4,2024-09-23,1581292.62,38707.38,NULL
1806,381,37,33,4,2023-11-22,1950963.70,49036.30,6
1807,138,49,50,7,2024-08-13,889731.23,30268.77,15
1808,437,84,50,7,2023-10-11,3055714.03,144285.97,10
1809,6,17,45,6,2022-11-28,763981.85,76018.15,NULL
1810,1034,32,19,2,2024-08-24,1313174.24,36825.76,NULL
1811,636,117,24,3,2022-02-07,9535771.97,664228.03,7
1812,728,26,4,1,2024-06-11,4501649.84,98350.16,7
1813,1080,43,58,8,2024-07-20,1382523.02,87476.98,NULL
1814,119,57,45,6,2024-10-03,2484998.22,315001.78,NULL
1815,769,60,33,4,2024-02-15,4652593.39,147406.61,7
1816,199,39,33,4,2024-02-23,944074.24,55925.76,NULL
1817,1092,17,58,8,2022-02-20,740558.56,99441.44,6
1818,758,74,7,1,2024-11-27,761665.97,18334.03,NULL
1819,1055,51,9,1,2023-12-10,1893549.13,56450.87,8
1820,730,6,10,1,2023-01-02,764452.43,25547.57,15
1821,181,18,25,3,2023-11-14,794060.32,25939.68,11
1822,834,71,17,2,2024-05-10,3881330.02,18669.98,NULL
1823,202,17,57,8,2022-05-03,744118.87,95881.13,NULL
1824,47,9,49,6,2024-12-13,853424.16,86575.84,2
1825,1079,22,52,7,2022-10-13,1889691.54,160308.46,17
1826,312,65,54,7,2023-09-06,5468792.91,531207.09,20
1827,782,87,33,4,2023-07-26,4483469.17,316530.83,1
1828,1165,79,7,1,2023-11-21,1478898.30,21101.70,5
1829,934,8,30,4,2022-12-22,654297.25,25702.75,NULL
1830,1011,34,33,4,2023-11-05,2097472.05,102527.95,11
1831,92,60,8,1,2024-01-05,4624602.72,175397.28,NULL
1832,779,76,20,3,2024-11-09,840847.52,9152.48,NULL
1833,978,50,48,6,2023-05-23,1239082.02,110917.98,3
1834,1197,47,32,4,2024-04-04,2433509.51,166490.49,12
1835,276,60,24,3,2023-07-24,4498538.84,301461.16,20
1836,487,30,33,4,2022-09-05,892429.28,57570.72,3
1837,397,10,58,8,2023-08-22,920252.91,99747.09,NULL
1838,1183,31,6,1,2022-02-24,1407643.98,42356.02,NULL
1839,661,59,30,4,2024-05-03,4105006.70,194993.30,NULL
1840,1154,43,14,2,2023-08-19,1448925.67,21074.33,14
1841,116,41,25,3,2022-10-16,1632725.17,17274.83,17
1842,828,57,42,5,2023-10-13,2656287.22,143712.78,6
1843,1096,22,17,2,2022-08-01,1987668.80,62331.20,7
1844,765,38,9,1,2023-06-24,671893.69,8106.31,NULL
1845,839,56,20,3,2024-04-26,2009490.33,90509.67,9
1846,1177,77,42,5,2022-04-21,1369144.05,30855.95,NULL
1847,706,71,16,2,2023-11-23,3802866.21,97133.79,15
1848,179,90,58,8,2023-07-22,4094648.45,505351.55,NULL
1849,662,84,25,3,2022-08-16,3086515.05,113484.95,9
1850,729,14,33,4,2024-06-04,1029582.75,50417.25,20
1851,17,89,24,3,2022-10-27,9202401.40,197598.60,NULL
1852,393,15,25,3,2023-07-21,2402680.64,47319.36,NULL
1853,1074,60,7,1,2022-10-20,4767860.55,32139.45,18
1854,1065,47,7,1,2022-02-21,2509078.55,90921.45,NULL
1855,418,27,17,2,2022-11-28,574915.17,5084.83,NULL
1856,1080,82,24,3,2024-05-09,3666963.02,133036.98,8
1857,805,38,33,4,2023-10-13,647373.92,32626.08,5
1858,682,45,9,1,2024-05-19,1097229.47,2770.53,NULL
1859,1087,42,4,1,2024-11-05,2080940.32,69059.68,2
1860,176,42,10,1,2024-11-21,2077894.94,72105.06,8
1861,1019,40,45,6,2022-03-06,1044388.07,75611.93,20
1862,979,35,16,2,2023-06-20,2373877.37,76122.63,16
1863,169,61,48,6,2024-08-03,7896095.11,603904.89,3
1864,568,36,6,1,2022-04-04,1218699.58,21300.42,18
1865,501,66,4,1,2023-04-15,1916118.90,33881.10,11
1866,76,43,32,4,2024-04-26,1392822.37,77177.63,10
1867,885,67,17,2,2023-06-19,2184624.52,15375.48,1
1868,545,85,48,6,2023-12-23,5595033.79,304966.21,NULL
1869,738,52,12,2,2022-01-04,1443015.20,56984.80,NULL
1870,469,64,27,3,2022-02-22,1578293.27,41706.73,5
1871,749,56,4,1,2023-04-09,2045554.75,54445.25,NULL
1872,196,49,25,3,2023-04-22,893463.13,26536.87,5
1873,764,6,33,4,2024-08-27,765793.91,24206.09,NULL
1874,1000,60,12,2,2023-01-26,4627598.16,172401.84,9
1875,241,46,30,4,2022-10-26,1491616.31,108383.69,1
1876,953,30,19,2,2024-06-23,946351.39,3648.61,NULL
1877,1002,81,25,3,2022-05-18,3391647.11,108352.89,11
1878,1062,55,59,8,2023-10-02,1045266.94,44733.06,20
1879,207,53,45,6,2024-09-02,757496.83,82503.17,2
1880,943,66,50,7,2022-08-23,1786659.38,163340.62,NULL
1881,201,82,13,2,2024-05-26,3681349.79,118650.21,NULL
1882,1199,50,42,5,2023-03-14,1297068.63,52931.37,12
1883,835,2,42,5,2022-08-09,462194.74,27805.26,NULL
1884,708,75,13,2,2022-04-02,780684.77,19315.23,NULL
1885,1009,64,14,2,2023-09-08,1599675.59,20324.41,NULL
1886,848,83,42,5,2024-04-01,2152125.73,47874.27,NULL
1887,23,52,58,8,2022-05-21,1396011.36,103988.64,5
1888,52,85,24,3,2024-09-08,5523487.93,376512.07,19
1889,140,72,58,8,2023-06-19,528367.53,21632.47,NULL
1890,402,22,36,5,2023-03-28,2009934.80,40065.20,4
1891,1120,21,33,4,2024-11-13,1769650.99,130349.01,NULL
1892,541,35,24,3,2023-04-12,2324593.20,125406.80,10
1893,225,81,54,7,2023-11-23,3287078.21,212921.79,15
1894,38,21,2,1,2023-09-18,1892379.69,7620.31,NULL
1895,879,78,21,3,2024-04-16,1400481.03,99518.97,5
1896,153,60,4,1,2022-04-02,4627315.16,172684.84,15
1897,425,86,4,1,2023-11-13,3756459.05,143540.95,16
1898,1174,38,7,1,2023-02-18,673547.12,6452.88,5
1899,765,38,42,5,2024-01-14,665629.90,14370.10,5
1900,1118,57,4,1,2022-05-17,2756327.73,43672.27,NULL
1901,332,36,7,1,2024-04-14,1216823.50,23176.50,20
1902,76,79,7,1,2023-01-26,1445296.64,54703.36,NULL
1903,1157,75,33,4,2022-05-11,752911.17,47088.83,NULL
1904,923,19,42,5,2024-06-19,1033210.01,16789.99,18
1905,802,10,5,1,2022-12-08,1017267.02,2732.98,13
1906,699,111,42,5,2022-02-19,10877870.34,622129.66,NULL
1907,1045,80,31,4,2022-11-20,1415324.26,34675.74,NULL
1908,473,83,16,2,2024-09-03,2199624.97,375.03,8
1909,669,54,50,7,2024-06-07,1350849.08,149150.92,4
1910,334,39,2,1,2024-02-18,990218.26,9781.74,11
1911,1194,61,17,2,2024-05-25,8206810.23,293189.77,16
1912,167,70,50,7,2022-06-15,1243648.11,156351.89,NULL
1913,266,82,17,2,2023-12-09,3717787.66,82212.34,18
1914,428,50,33,4,2022-08-25,1269049.00,80951.00,14
1915,20,25,45,6,2024-09-23,673504.57,86495.43,NULL
1916,478,65,25,3,2024-01-08,5876263.05,123736.95,14
1917,925,51,42,5,2023-11-04,1839300.65,110699.35,9
1918,89,70,55,7,2023-10-27,1343249.48,56750.52,12
1919,699,22,24,3,2023-10-19,1919906.95,130093.05,19
1920,613,46,42,5,2022-01-19,1538624.98,61375.02,15
1921,720,51,13,2,2023-07-06,1919782.71,30217.29,NULL
1922,692,79,11,2,2022-01-17,1484530.73,15469.27,NULL
1923,715,10,33,4,2023-08-20,998661.83,21338.17,NULL
1924,836,72,29,4,2023-08-02,523881.74,26118.26,NULL
1925,935,49,50,7,2024-04-19,818452.97,101547.03,13
1926,960,74,19,2,2024-01-26,777335.55,2664.45,NULL
1927,733,76,42,5,2022-09-02,820749.80,29250.20,NULL
1928,344,24,31,4,2024-10-02,1084142.25,65857.75,19
1929,517,6,54,7,2024-11-27,705995.55,84004.45,NULL
1930,530,68,33,4,2023-05-05,2250679.37,49320.63,13
1931,288,15,12,2,2023-07-27,2445241.11,4758.89,NULL
1932,543,60,45,6,2023-10-11,4549983.34,250016.66,19
1933,1066,34,30,4,2023-05-05,2108118.24,91881.76,8
1934,841,39,60,8,2023-10-16,919858.23,80141.77,NULL
1935,1086,48,24,3,2022-03-08,2603352.39,146647.61,NULL
1936,511,54,1,1,2024-09-23,1445785.98,54214.02,NULL
1937,428,122,58,8,2023-07-17,14851546.70,1648453.30,17
1938,157,24,25,3,2023-10-06,1098736.87,51263.13,19
1939,616,1,23,3,2024-08-17,455217.03,4782.97,11
1940,85,69,4,1,2024-03-01,795291.53,4708.47,1
1941,1002,49,10,1,2022-04-16,897201.89,22798.11,NULL
1942,114,35,41,5,2022-07-21,2316760.95,133239.05,NULL
1943,831,61,17,2,2023-10-08,8204974.81,295025.19,16
1944,700,60,33,4,2024-04-19,4473332.54,326667.46,16
1945,488,31,4,1,2024-01-02,1403853.98,46146.02,NULL
1946,315,50,17,2,2023-09-11,1322990.95,27009.05,15
1947,748,4,6,1,2023-12-16,603401.13,16598.87,5
1948,1171,4,19,2,2022-10-12,616867.07,3132.93,5
1949,922,84,57,8,2023-03-16,2935378.71,264621.29,19
1950,704,65,55,7,2024-10-03,5588147.59,411852.41,20
1951,171,24,35,4,2024-07-27,1073893.91,76106.09,4
1952,635,105,58,8,2023-04-14,6881323.54,318676.46,20
1953,1118,9,4,1,2024-12-26,905598.49,34401.51,NULL
1954,890,52,17,2,2024-04-07,1461878.62,38121.38,11
1955,948,22,46,6,2024-05-04,1926220.47,123779.53,10
1956,1062,66,11,2,2022-11-02,1890493.86,59506.14,18
1957,608,69,33,4,2023-01-01,757392.24,42607.76,1
1958,859,54,31,4,2023-05-06,1448503.42,51496.58,NULL
1959,284,17,58,8,2024-04-26,769470.59,70529.41,3
1960,550,89,42,5,2024-03-08,9244674.48,155325.52,NULL
1961,378,45,39,5,2022-07-28,1067334.92,32665.08,1
1962,135,20,55,7,2024-04-11,1326788.06,123211.94,NULL
1963,628,76,17,2,2024-12-21,824092.89,25907.11,NULL
1964,986,81,42,5,2024-04-20,3460825.39,39174.61,14
1965,335,52,42,5,2022-05-02,1420226.74,79773.26,19
1966,78,65,2,1,2023-07-03,5792480.33,207519.67,NULL
1967,925,33,19,2,2024-05-22,1684316.17,65683.83,NULL
1968,510,69,17,2,2024-10-24,786148.23,13851.77,NULL
1969,549,100,47,6,2023-04-19,6911436.49,488563.51,11
1970,376,70,45,6,2023-08-08,1315868.89,84131.11,17
1971,454,51,4,1,2023-09-27,1897021.30,52978.70,8
1972,208,21,24,3,2023-04-21,1816013.51,83986.49,15
1973,496,6,4,1,2022-01-08,764040.62,25959.38,1
1974,184,49,24,3,2024-01-19,858027.58,61972.42,2
1975,312,105,19,2,2023-02-19,7021252.85,178747.15,12
1976,270,60,48,6,2022-07-17,4623441.15,176558.85,8
1977,708,108,48,6,2022-09-20,6007869.22,792130.78,NULL
1978,964,69,58,8,2023-07-04,711622.17,88377.83,8
1979,1055,20,10,1,2023-01-26,1425026.17,24973.83,NULL
1980,153,58,7,1,2024-10-08,3751976.70,48023.30,1
1981,150,36,22,3,2023-08-13,1190327.47,49672.53,14
1982,944,39,31,4,2022-12-01,935225.77,64774.23,19
1983,91,27,7,1,2023-02-02,563001.83,16998.17,NULL
1984,1052,59,21,3,2023-01-26,4005756.70,294243.30,4
1985,498,19,24,3,2023-09-24,1017304.20,32695.80,12
1986,94,88,52,7,2023-12-25,6163246.98,536753.02,NULL
1987,361,10,24,3,2022-07-27,1009691.21,10308.79,18
1988,595,65,4,1,2022-06-01,5888133.60,111866.40,1
1989,455,30,58,8,2024-07-20,871569.00,78431.00,NULL
1990,523,36,17,2,2022-07-03,1227093.47,12906.53,19
1991,891,60,7,1,2023-01-18,4735175.75,64824.25,4
1992,624,6,4,1,2023-05-13,783451.59,6548.41,3
1993,899,5,20,3,2022-05-27,671270.77,48729.23,7
1994,962,54,19,2,2022-04-13,1470292.26,29707.74,NULL
1995,330,18,4,1,2023-09-01,792050.66,27949.34,2
1996,768,104,4,1,2022-01-11,4842025.67,57974.33,NULL
1997,75,62,25,3,2024-08-16,1062503.53,37496.47,17
1998,277,9,24,3,2022-10-25,914689.65,25310.35,2
1999,1189,16,4,1,2023-08-08,614760.56,25239.44,9
2000,1164,66,4,1,2024-06-13,1938096.89,11903.11,NULL
2001,736,30,38,5,2023-07-11,904485.33,45514.67,6
2002,77,27,2,1,2023-07-28,560326.24,19673.76,NULL
2003,162,57,6,1,2022-04-17,2704705.85,95294.15,17
2004,25,50,50,7,2022-08-04,1206249.21,143750.79,5
2005,1134,36,24,3,2023-08-13,1168105.49,71894.51,11
2006,801,84,6,1,2024-11-10,3161224.84,38775.16,6
2007,532,21,45,6,2023-06-24,1830945.08,69054.92,NULL
2008,158,6,14,2,2022-11-04,761136.57,28863.43,5
2009,780,81,22,3,2023-02-25,3412807.36,87192.64,1
2010,51,9,25,3,2023-10-27,924850.83,15149.17,20
2011,646,44,10,1,2024-03-10,1796255.20,53744.80,18
2012,433,6,38,5,2022-02-25,778793.35,11206.65,18
2013,640,28,33,4,2024-04-11,942310.86,47689.14,19
2014,635,6,42,5,2023-08-09,744540.96,45459.04,NULL
2015,929,72,50,7,2022-01-04,520497.53,29502.47,NULL
2016,799,51,37,5,2024-07-22,1816224.15,133775.85,2
2017,549,8,25,3,2024-04-20,647602.59,32397.41,17
2018,471,9,25,3,2023-12-20,914304.32,25695.68,13
2019,146,30,56,8,2022-10-15,891524.31,58475.69,NULL
2020,1140,69,42,5,2023-02-27,790262.13,9737.87,18
2021,681,9,30,4,2022-01-10,929397.65,10602.35,10
2022,820,39,58,8,2023-09-19,896532.23,103467.77,17
2023,143,66,15,2,2024-01-02,1878134.45,71865.55,15
2024,148,75,8,1,2024-05-10,780943.41,19056.59,NULL
2025,76,18,43,6,2024-06-19,743482.86,76517.14,2
2026,570,22,58,8,2023-05-26,1922693.95,127306.05,NULL
2027,573,25,25,3,2023-09-24,733833.64,26166.36,NULL
2028,332,9,17,2,2024-10-24,931196.40,8803.60,1
2029,114,82,54,7,2023-06-13,3350858.22,449141.78,13
2030,979,52,38,5,2024-04-19,1406785.21,93214.79,NULL
2031,317,51,42,5,2022-11-26,1843188.95,106811.05,12
2032,771,67,44,6,2023-11-22,1973210.12,226789.88,3
2033,161,101,16,2,2022-02-25,10297725.88,202274.12,NULL
2034,69,49,24,3,2023-07-08,865273.44,54726.56,5
2035,249,49,1,1,2024-08-20,913082.41,6917.59,NULL
2036,806,25,42,5,2023-08-01,747765.93,12234.07,11
2037,11,32,17,2,2022-09-16,1312437.05,37562.95,NULL
2038,810,82,42,5,2022-05-20,3571904.77,228095.23,11
2039,356,6,1,1,2024-10-26,764119.07,25880.93,NULL
2040,171,47,36,5,2022-08-07,2486351.70,113648.30,NULL
2041,1054,3,58,8,2022-09-18,517395.51,42604.49,7
2042,621,44,33,4,2023-10-22,1726037.59,123962.41,NULL
2043,830,26,47,6,2022-01-22,4353366.65,246633.35,15
2044,502,46,58,8,2024-12-24,1491665.31,108334.69,5
2045,1087,20,56,8,2022-02-24,1278081.57,171918.43,NULL
2046,788,16,7,1,2022-06-25,637020.97,2979.03,NULL
2047,868,40,33,4,2023-01-28,1077723.94,42276.06,8
2048,1183,71,6,1,2022-03-11,3878173.73,21826.27,NULL
2049,824,18,4,1,2024-04-19,811470.80,8529.20,NULL
2050,339,106,30,4,2023-10-09,11371498.08,328501.92,8
2051,880,73,45,6,2023-11-04,712845.92,27154.08,NULL
2052,95,6,17,2,2023-05-16,774866.67,15133.33,NULL
2053,713,67,19,2,2022-09-13,2138523.16,61476.84,16
2054,107,29,33,4,2024-01-24,711029.64,18970.36,8
2055,239,82,27,3,2023-01-05,3718620.31,81379.69,3
2056,14,28,32,4,2023-08-16,952276.62,37723.38,15
2057,1170,29,60,8,2024-05-12,703668.66,26331.34,NULL
2058,522,35,48,6,2022-07-07,2158725.60,291274.40,NULL
2059,448,47,22,3,2023-12-15,2439396.15,160603.85,6
2060,1138,24,14,2,2022-01-02,1133371.29,16628.71,NULL
2061,1041,61,10,1,2023-12-18,8452632.77,47367.23,6
2062,81,68,48,6,2023-02-21,2139635.01,160364.99,12
2063,596,21,38,5,2023-01-20,1829792.44,70207.56,10
2064,963,79,2,1,2024-03-20,1458108.78,41891.22,NULL
2065,811,24,17,2,2024-05-03,1118516.16,31483.84,12
2066,67,64,50,7,2023-04-05,1552617.85,67382.15,NULL
2067,98,38,11,2,2023-02-11,678958.61,1041.39,NULL
2068,6,26,33,4,2024-11-21,4478194.38,121805.62,NULL
2069,420,47,19,2,2022-12-01,2510095.24,89904.76,14
2070,453,38,42,5,2024-07-22,660733.61,19266.39,1
2071,571,90,19,2,2023-06-09,4493227.59,106772.41,18
2072,679,18,16,2,2024-07-10,815319.40,4680.60,NULL
2073,349,62,43,6,2022-05-11,986006.48,113993.52,14
2074,852,8,29,4,2024-09-12,666680.27,13319.73,6
2075,1132,106,6,1,2023-12-21,11491714.89,208285.11,12
2076,118,105,50,7,2023-11-24,6420002.80,779997.20,12
2077,219,28,7,1,2024-05-22,972758.08,17241.92,15
2078,1131,45,36,5,2022-06-18,1050220.97,49779.03,NULL
2079,735,58,9,1,2023-09-19,3728425.05,71574.95,NULL
2080,634,20,22,3,2024-04-23,1406922.52,43077.48,NULL
2081,747,23,12,2,2024-05-14,2799503.17,50496.83,20
2082,181,8,33,4,2024-10-08,672452.49,7547.51,11
2083,293,34,24,3,2024-02-13,2177925.77,22074.23,12
2084,1169,12,58,8,2022-05-06,1192077.42,57922.58,NULL
2085,1069,44,12,2,2024-03-15,1817985.90,32014.10,NULL
2086,1040,57,6,1,2024-01-16,2768554.51,31445.49,NULL
2087,505,61,42,5,2023-08-28,7983723.20,516276.80,4
2088,673,13,33,4,2024-04-17,1319658.30,70341.70,NULL
2089,723,21,51,7,2024-12-18,1695806.57,204193.43,17
2090,1119,34,33,4,2024-07-23,2145961.92,54038.08,NULL
2091,18,54,50,7,2023-08-20,1340296.82,159703.18,NULL
2092,609,40,33,4,2024-09-28,1055041.96,64958.04,2
2093,1191,96,25,3,2022-09-11,5351012.95,148987.05,15
2094,1164,30,43,6,2024-04-11,871932.31,78067.69,NULL
2095,1057,79,17,2,2024-10-15,1451257.50,48742.50,NULL
2096,879,49,33,4,2024-11-16,892591.42,27408.58,NULL
2097,148,60,45,6,2024-12-22,4639176.53,160823.47,NULL
2098,117,92,42,5,2024-07-13,9351465.92,148534.08,NULL
2099,396,6,33,4,2022-07-07,763713.34,26286.66,7
2100,1027,6,14,2,2022-08-20,779253.87,10746.13,NULL
2101,89,32,12,2,2024-03-27,1313097.66,36902.34,7
2102,488,79,7,1,2024-05-15,1490647.49,9352.51,NULL
2103,287,101,4,1,2023-05-26,10242802.83,257197.17,NULL
2104,732,49,33,4,2024-01-05,908771.52,11228.48,16
2105,399,36,16,2,2024-05-09,1200353.69,39646.31,NULL
2106,328,16,9,1,2023-12-05,627773.21,12226.79,NULL
2107,858,51,48,6,2022-03-28,1865275.53,84724.47,NULL
2108,55,36,31,4,2023-05-22,1227274.80,12725.20,12
2109,697,13,12,2,2023-09-14,1389632.10,367.90,18
2110,639,99,31,4,2022-06-07,5159195.09,240804.91,9
2111,842,72,38,5,2024-04-19,532058.02,17941.98,NULL
2112,292,113,48,6,2023-03-22,9057883.86,442116.14,15
2113,691,45,21,3,2024-01-21,1027055.63,72944.37,3
2114,221,2,57,8,2024-04-20,473837.44,16162.56,16
2115,235,82,50,7,2023-09-25,3451299.87,348700.13,3
2116,323,44,42,5,2023-02-28,1794073.57,55926.43,3
2117,856,2,9,1,2022-03-08,477213.59,12786.41,9
2118,111,77,6,1,2023-08-15,1355799.99,44200.01,NULL
2119,128,24,50,7,2024-11-24,1038650.99,111349.01,NULL
2120,343,77,58,8,2024-04-23,1305195.13,94804.87,11
2121,555,10,7,1,2023-09-01,993613.32,26386.68,NULL
2122,902,17,58,8,2024-03-15,798355.57,41644.43,9
2123,1122,102,20,3,2022-09-20,6815514.46,184485.54,15
2124,109,91,22,3,2023-07-15,6436252.75,463747.25,10
2125,1070,5,6,1,2024-11-22,699276.87,20723.13,NULL
2126,527,1,36,5,2022-07-21,441159.89,18840.11,11
2127,815,10,25,3,2022-11-21,985233.14,34766.86,16
2128,1183,65,57,8,2023-07-04,5344736.67,655263.33,NULL
2129,274,43,57,8,2023-09-03,1314972.42,155027.58,NULL
2130,176,121,7,1,2023-07-01,11553138.24,446861.76,1
2131,820,18,40,5,2022-07-04,776153.07,43846.93,10
2132,464,60,6,1,2024-08-15,4665717.52,134282.48,NULL
2133,171,40,19,2,2022-11-19,1078553.11,41446.89,16
2134,218,74,4,1,2024-01-02,775363.77,4636.23,NULL
2135,335,65,31,4,2024-03-03,5935696.14,64303.86,NULL
2136,964,77,33,4,2023-09-22,1327803.22,72196.78,NULL
2137,472,47,50,7,2024-12-24,2449639.69,150360.31,NULL
2138,310,79,7,1,2024-04-21,1490054.19,9945.81,13
2139,716,31,17,2,2022-10-22,1400654.33,49345.67,7
2140,471,80,17,2,2024-10-25,1404564.67,45435.33,NULL
2141,236,44,25,3,2022-08-11,1776399.10,73600.90,15
2142,96,57,16,2,2024-07-03,2769196.37,30803.63,NULL
2143,120,28,6,1,2022-10-22,975922.80,14077.20,11
2144,1183,31,4,1,2023-04-05,1393507.17,56492.83,NULL
2145,239,2,9,1,2023-10-28,488611.92,1388.08,14
2146,1048,67,42,5,2023-04-06,2167918.61,32081.39,19
2147,1025,13,25,3,2023-09-21,1353165.14,36834.86,NULL
2148,82,21,33,4,2023-03-20,1770670.16,129329.84,5
2149,680,24,7,1,2023-11-16,1107616.13,42383.87,4
2150,289,104,42,5,2024-08-18,4768667.99,131332.01,1
2151,1196,51,19,2,2023-08-09,1896788.95,53211.05,NULL
2152,166,9,50,7,2023-08-26,888837.54,51162.46,NULL
2153,371,50,33,4,2023-09-15,1288735.90,61264.10,15
2154,678,49,51,7,2024-10-03,872892.31,47107.69,20
2155,279,62,55,7,2024-06-01,998565.67,101434.33,NULL
2156,930,9,27,3,2023-04-08,901501.41,38498.59,5
2157,1082,36,45,6,2022-10-22,1163798.85,76201.15,3
2158,839,45,57,8,2022-11-28,978270.45,121729.55,NULL
2159,58,41,46,6,2023-11-08,1585332.49,64667.51,5
2160,614,6,23,3,2023-09-26,740153.28,49846.72,NULL
2161,1008,38,42,5,2022-05-28,637527.02,42472.98,3
2162,216,3,44,6,2024-07-28,533825.19,26174.81,NULL
2163,98,112,28,4,2024-05-20,5817423.01,382576.99,13
2164,725,82,25,3,2022-11-06,3618706.84,181293.16,17
2165,286,7,9,1,2023-08-14,830144.01,19855.99,NULL
2166,559,82,17,2,2024-03-17,3664634.68,135365.32,NULL
2167,587,12,45,6,2022-02-08,1118029.80,131970.20,20
2168,943,7,31,4,2022-01-28,819437.87,30562.13,14
2169,260,74,57,8,2023-06-18,707289.87,72710.13,NULL
2170,295,74,4,1,2022-04-01,764218.45,15781.55,NULL
2171,464,48,27,3,2024-01-06,2612636.72,137363.28,8
2172,711,75,19,2,2024-09-16,792233.03,7766.97,NULL
2173,265,85,7,1,2023-10-02,5886799.42,13200.58,11
2174,1197,13,34,4,2024-04-21,1320289.22,69710.78,18
2175,918,87,16,2,2022-04-25,4660450.39,139549.61,11
2176,841,73,19,2,2024-12-26,726683.90,13316.10,NULL
2177,80,9,24,3,2024-08-03,910313.76,29686.24,10
2178,943,50,25,3,2024-05-20,1335677.10,14322.90,NULL
2179,542,47,17,2,2022-03-06,2535145.63,64854.37,6
2180,677,51,19,2,2023-01-28,1916987.23,33012.77,20
2181,641,62,18,2,2023-03-09,1098601.96,1398.04,18
2182,423,5,34,4,2022-11-08,687920.23,32079.77,4
2183,1034,75,17,2,2023-04-14,782408.84,17591.16,18
2184,156,1,49,6,2023-04-15,434599.57,25400.43,NULL
2185,939,53,17,2,2023-07-11,808886.33,31113.67,14
2186,754,62,42,5,2023-12-11,1051489.17,48510.83,12
2187,53,106,58,8,2022-09-05,10756008.30,943991.70,15
2188,1053,36,9,1,2023-09-06,1205791.93,34208.07,12
2189,127,119,6,1,2023-10-03,13287046.90,212953.10,3
2190,379,29,33,4,2024-05-02,687492.20,42507.80,5
2191,790,34,24,3,2022-10-18,2159322.46,40677.54,NULL
2192,743,33,4,1,2024-10-24,1680558.85,69441.15,NULL
2193,355,78,17,2,2023-11-26,1498676.88,1323.12,6
2194,182,12,45,6,2024-03-16,1148186.66,101813.34,2
2195,579,116,42,5,2023-03-21,7220919.93,179080.07,10
2196,177,63,21,3,2024-02-26,1652134.33,47865.67,NULL
2197,537,71,57,8,2022-04-25,3542347.99,357652.01,6
2198,876,15,50,7,2022-10-04,2207155.28,242844.72,6
2199,418,32,28,4,2023-11-18,1333716.05,16283.95,20
2200,1117,71,2,1,2023-06-26,3843767.68,56232.32,19
2201,1180,12,6,1,2022-04-11,1230372.25,19627.75,NULL
2202,424,5,44,6,2023-11-13,666709.16,53290.84,NULL
2203,142,91,56,8,2024-09-19,6635717.89,264282.11,17
2204,982,49,48,6,2022-04-07,827673.46,92326.54,8
2205,540,47,11,2,2023-04-17,2550626.08,49373.92,2
2206,1016,75,48,6,2023-11-15,765054.28,34945.72,13
2207,428,1,42,5,2024-12-17,435304.74,24695.26,2
2208,901,87,19,2,2024-08-13,4634934.98,165065.02,14
2209,946,29,24,3,2023-11-28,686026.37,43973.63,20
2210,281,101,14,2,2023-01-04,10188280.42,311719.58,1
2211,1188,14,45,6,2022-06-08,1029850.73,50149.27,1
2212,832,60,48,6,2023-11-18,4356412.52,443587.48,20
2213,351,49,51,7,2022-08-06,880630.76,39369.24,NULL
2214,1110,21,19,2,2023-05-09,1872938.63,27061.37,NULL
2215,235,112,7,1,2024-11-17,5986241.02,213758.98,NULL
2216,1016,31,17,2,2023-06-19,1401211.10,48788.90,8
2217,67,25,33,4,2023-07-14,733198.22,26801.78,NULL
2218,983,103,21,3,2022-10-05,15802952.52,197047.48,15
2219,346,54,17,2,2022-05-10,1499707.75,292.25,9
2220,163,24,17,2,2024-10-23,1132554.75,17445.25,14
2221,243,30,33,4,2024-11-03,935408.42,14591.58,13
2222,46,41,39,5,2023-06-12,1543433.08,106566.92,13
2223,506,36,25,3,2024-12-08,1190412.51,49587.49,9
2224,407,79,45,6,2024-05-11,1340574.06,159425.94,14
2225,59,1,48,6,2022-12-21,405652.09,54347.91,5
2226,1071,77,57,8,2023-02-04,1275894.24,124105.76,15
2227,426,60,38,5,2023-10-02,4480617.29,319382.71,15
2228,1200,1,7,1,2023-02-22,443095.52,16904.48,18
2229,388,82,7,1,2024-10-01,3763436.69,36563.31,NULL
2230,1151,82,34,4,2024-01-23,3666246.29,133753.71,NULL
2231,678,61,50,7,2024-05-06,7790652.89,709347.11,10
2232,793,49,31,4,2024-12-25,872342.20,47657.80,NULL
2233,725,20,42,5,2022-01-01,1425734.60,24265.40,NULL
2234,137,48,38,5,2023-08-26,2675546.58,74453.42,NULL
2235,480,9,33,4,2024-08-27,921445.93,18554.07,17
2236,187,68,33,4,2022-06-15,2200246.37,99753.63,NULL
2237,582,41,4,1,2024-10-08,1647297.03,2702.97,19
2238,578,27,13,2,2024-09-26,574310.82,5689.18,NULL
